Animal,weight,strain,swv,clock,trial,weeks,Experiment,category,col1A1,IGF,IL1,CTGF,TGF,AKT3,AXL,aSMA_prot,perf
3001,0.08,40,.,12,1,0,30,1,1.172635087,0.896131435,0.730842603,6.079839135,6.079839135,2.020981302,2.163605456,5.60187E-05,1
3001,0.08,40,.,12,2,0,30,1,1.172635087,0.896131435,0.730842603,6.079839135,6.079839135,2.020981302,2.163605456,5.60187E-05,1
3001,0.08,40,.,12,3,0,30,1,1.172635087,0.896131435,0.730842603,6.079839135,6.079839135,2.020981302,2.163605456,5.60187E-05,1
3001,0.08,40,.,3,1,0,30,1,1.172635087,0.896131435,0.730842603,6.079839135,6.079839135,2.020981302,2.163605456,5.60187E-05,1
3001,0.08,40,.,3,2,0,30,1,1.172635087,0.896131435,0.730842603,6.079839135,6.079839135,2.020981302,2.163605456,5.60187E-05,1
3001,0.08,40,.,3,3,0,30,1,1.172635087,0.896131435,0.730842603,6.079839135,6.079839135,2.020981302,2.163605456,5.60187E-05,1
3003,0.04,0,1.01,9,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,0,0.95,9,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,0,1.02,9,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,0,1.67,12,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,0,2.06,12,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,0,1.34,12,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,0,1.12,3,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,0,1.35,3,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,0,1.57,3,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,0.88,9,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,0.95,9,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,1.11,9,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,1.224,12,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,1.32,12,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,1.22,12,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,.,3,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,.,3,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,10,.,3,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,9,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,9,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,9,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,12,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,12,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,12,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,3,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,3,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,20,.,3,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,9,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,9,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,9,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,12,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,12,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,12,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,3,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,3,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,30,.,3,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,9,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,9,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,9,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,12,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,12,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,12,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,3,1,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,3,2,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3003,0.04,40,.,3,3,0,30,1,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,0,.,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,1.05,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,1.33,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,1.04,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,1.5,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,2.98,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,1.39,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,1.39,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,1.67,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,10,2.63,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,1.33,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,1.68,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,1.34,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,1.75,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,1.75,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,1.45,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,2.2,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,3.23,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,20,2.06,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,1.42,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,1.42,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,1.3,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,3.36,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,3.41,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,2.01,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,1.55,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,1.78,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,30,1.45,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,1.74,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,2.19,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,1.85,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,1.94,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,5.24,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,5.38,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,1.85,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,1.85,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3004,0.06,40,1.75,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,1.29,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,1.47,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,1.91,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,1.91,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,1.91,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,2.44,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,1.62,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,1.87,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,0,3.92,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,1.44,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,1.24,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,1.21,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,2.42,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,2.36,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,2.33,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,1.36,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,1.25,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,10,1.13,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,1.29,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,1.27,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,1.9,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,2.68,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,2.49,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,2.38,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,1.51,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,0.77,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,20,1.23,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,2.09,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,1.36,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,2.49,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,2.8,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,3.17,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,2.51,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,1.25,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,1.64,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,30,1.52,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,1.71,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,1.31,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,1.32,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,4.38,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,4.41,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,3.63,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,1.89,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,2.64,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3005,0.26,40,2.76,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,1.09,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,1,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,1.01,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,0.85,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,0.97,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,0.87,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,1.09,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,.,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,0,0.98,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,1.39,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,1.29,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,1.25,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,1.04,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,1,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,0.97,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,0.94,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,0.88,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,10,0.71,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,1.19,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,1.19,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,1.29,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,1.2,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,1.15,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,1.04,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,1.12,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,1.09,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,20,0.99,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,1.26,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,1.26,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,1.36,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,1.3,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,1.25,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,1.14,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,0.92,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,0.992,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,30,0.91,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,1.39,9,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,1.55,9,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,1.61,9,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,1.62,12,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,1.52,12,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,1.57,12,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,1.01,3,1,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,1.01,3,2,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3006,0.12,40,0.95,3,3,1,30,2,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
